cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart,fpss_fpu_fmadd_issues
1004,1814,1811,2.698300283286119,0,706,1905,0.703187250996016,0.9778393351800554,722,0,0,0.7191235059760956,0,3.194690265486726,3.194690265486725,0,226,0.4650205761316872,260,0,0,0.2589641434262948,811,0.0,0.9780876494023903,0.0,0
