cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart,fpss_fpu_fmadd_issues
649,1436,1433,2.6672828096118297,0,541,1443,0.8335901386748844,0.996316758747698,543,0,0,0.8366718027734977,0,3.4367088607594938,3.4367088607594938,0,158,0.7707317073170732,47,0,0,0.0724191063174114,788,0.0,0.9090909090909092,0.0,0
