cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart,fpss_fpu_fmadd_issues
5318,6131,6128,2.997398091934085,1.6589147286821706,1153,3456,0.2168108311395261,0.4721539721539721,2442,1926,1161,0.4591951861602106,0,128,1.0,1.0,0,2442,0.8019704433497536,603,0,0,0.1133884919142534,814,0.0,0.5725836780744641,0.0,1024
