cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart
3408,4095,4091,2.9990237552879924,0,3073,9216,0.9017018779342723,0.999349593495935,3075,0,0,0.9022887323943662,0,3.6826347305389224,3.682634730538922,0,835,0.8218503937007874,181,76,0,0.053110328638497656,688,0.0,0.9553990610328639,0.0
