cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart
716,1437,1433,2.9948006932409013,0,577,1728,0.8058659217877095,0.9965457685664939,579,0,0,0.8086592178770949,0,10.527272727272727,10.527272727272727,0,55,0.49107142857142855,57,91,0,0.07960893854748603,722,0.0,0.888268156424581,0.0
