cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart
320,1065,1061,2.9844559585492227,0,193,576,0.603125,0.9897435897435898,195,0,0,0.609375,0,3.5454545454545454,3.5454545454545454,0,55,0.48672566371681414,58,0,0,0.18125,746,0.0,0.790625,0.0
