cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart
15457,16144,16140,2.999791681133255,0,14401,43200,0.9316814388303034,0.9998611400402694,14403,0,0,0.9318108300446399,0,18.39463601532567,18.39463601532567,0,783,0.8190376569037657,173,102,0,0.011192340040111276,688,0.0,0.9430031700847512,0.0
