test,params,impl,cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_fmadd_issues,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,section,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,snitch_stores,start,tend,total_ipc,tstart
matmul,4x4x20xf64,linalg_xdsl,635,1424,1421,2.4502074688796682,0.0,320,482,1181,0.7590551181102362,0.9958677685950413,484,0,0,0.7622047244094489,0,0,1.8333333333333333,1.8333333333333333,1,0.0,264,0.704,111,0,0,0.17480314960629922,0,790,0.0,0.9370078740157481,0.0
matmul,4x4x24xf64,baseline,2085,2875,2872,2.9922077922077923,1.0,288,385,1152,0.18465227817745802,0.4370034052213394,881,400,400,0.42254196642685854,0,96,1.0,1.0,1,0.0,881,0.6861370716510904,403,0,0,0.19328537170263788,0,791,0.0,0.6158273381294964,0.0
matmul,4x4x24xf64,linalg_xdsl,739,1533,1530,2.4515570934256057,0.0,384,578,1417,0.7821380243572396,0.996551724137931,580,0,0,0.7848443843031123,0,0,1.8354430379746836,1.8354430379746836,1,0.0,316,0.7198177676537585,123,0,0,0.16644113667117727,0,795,0.0,0.9512855209742896,0.0
matmul,4x4x28xf64,baseline,2421,3213,3210,2.9933184855233854,1.0,336,449,1344,0.18546055349029328,0.4380487804878049,1025,464,464,0.42337876910367617,0,112,1.0,1.0,1,0.0,1025,0.6869973190348525,467,0,0,0.1928954977282115,0,793,0.0,0.6162742668318877,0.0
matmul,4x4x28xf64,linalg_xdsl,843,1642,1639,2.4525222551928785,0.0,448,674,1653,0.7995255041518387,0.9970414201183432,676,0,0,0.8018979833926453,0,0,1.8369565217391306,1.8369565217391304,1,0.0,368,0.731610337972167,135,0,0,0.1601423487544484,0,800,0.0,0.9620403321470937,0.0
matmul,4x4x32xf64,baseline,2757,3556,3553,2.9941520467836256,1.0,384,513,1536,0.18607181719260066,0.4388366124893071,1169,528,528,0.4240116068190062,0,128,1.0,1.0,1,0.0,1169,0.6876470588235294,531,0,0,0.1926006528835691,0,800,0.0,0.6166122597025753,0.0
matmul,4x4x32xf64,linalg_xdsl,951,1755,1752,2.448051948051948,0.0,512,770,1885,0.8096740273396424,0.9974093264248705,772,0,0,0.8117770767613038,0,0,1.838095238095238,1.838095238095238,1,0.0,420,0.7407407407407407,147,0,0,0.15457413249211358,0,805,0.0,0.9663512092534174,0.0
matmul,4x4x36xf64,baseline,3093,3894,3891,2.9948006932409013,1.0,432,577,1728,0.18655027481409633,0.43945163747143945,1313,592,592,0.4245069511800841,0,144,1.0,1.0,1,0.0,1313,0.6881551362683438,595,0,0,0.19236986744261236,0,802,0.0,0.6168768186226965,0.0
matmul,4x4x36xf64,linalg_xdsl,1051,1860,1857,2.453810623556582,0.0,576,866,2125,0.8239771646051379,0.9976958525345622,868,0,0,0.8258801141769743,0,0,1.8389830508474576,1.8389830508474576,1,0.0,472,0.7480190174326465,159,0,0,0.15128449096098953,0,810,0.0,0.9771646051379638,0.0
matmul,4x4x40xf64,baseline,3429,4237,4234,2.995319812792512,1.0,480,641,1920,0.18693496646252553,0.43994509265614273,1457,656,656,0.4249052201808107,0,160,1.0,1.0,1,0.0,1457,0.6885633270321361,659,0,0,0.19218431029454652,0,809,0.0,0.6170895304753572,0.0
