cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart,fpss_fpu_fmadd_issues
5480,6207,6204,2.976744186046512,1.0,129,384,0.0235401459854014,0.2514619883040935,513,256,256,0.0936131386861313,0,128,1.0,1.0,0,513,0.1648457583547558,2599,0,0,0.4742700729927007,728,0.0,0.5678832116788322,0.0,0
