cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart
2987,3671,3667,2.9988843436221644,0,2689,8064,0.900234348844995,0.9992567818654775,2691,0,0,0.9009039169735521,0,3.681258549931601,3.6812585499316004,0,731,0.8158482142857143,165,74,0,0.055239370605959154,685,0.0,0.9561432875795113,0.0
