cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart
13463,14172,14168,2.9997632762566084,0,12673,38016,0.9413206566144248,0.9998422090729783,12675,0,0,0.941469211914135,0,11.050566695727987,11.050566695727985,0,1147,0.8335755813953488,229,112,0,0.017009581816831317,710,0.0,0.9584787937309663,0.0
