cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart
715,1465,1461,2.9948006932409013,0,577,1728,0.806993006993007,0.9965457685664939,579,0,0,0.8097902097902098,0,1.2292993630573248,1.2292993630573248,0,471,0.7929292929292929,123,0,0,0.17202797202797201,751,0.0,0.9818181818181818,0.0
