cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart,fpss_fpu_fmadd_issues
1101,1898,1895,0.998148148148148,9.0,540,539,0.4904632152588556,0.994475138121547,543,9,1,0.4931880108991825,0,2.7150000000000003,2.715,0,200,0.684931506849315,92,0,0,0.0835603996366939,798,0.0,0.5767484105358764,0.0,0
