cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart,fpss_fpu_fmadd_issues
10036,10979,10976,2.998535871156662,1.3333333333333333,2049,6144,0.2041650059784774,0.4445649815578216,4609,3072,2304,0.4592467118373854,0,256,1.0,1.0,0,4609,0.798786828422877,1161,0,0,0.1156835392586688,944,0.0,0.5749302510960542,0.0,0
