cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart,fpss_fpu_fmadd_issues
289,995,992,0.996124031007752,0,258,257,0.8927335640138409,0.9923076923076924,260,0,0,0.8996539792387543,0,43.33333333333333,43.333333333333336,0,6,0.3157894736842105,13,0,0,0.0449826989619377,707,0.0,0.944636678200692,0.0,0
