cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart
8980,9664,9660,2.999639466410287,0,8321,24960,0.9266146993318486,0.9997597020305179,8323,0,0,0.926837416481069,0,15.91395793499044,15.91395793499044,0,523,0.7972560975609756,133,95,0,0.014810690423162583,685,0.0,0.9416481069042316,0.0
