test,params,impl,cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_fmadd_issues,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,section,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,snitch_stores,start,tend,total_ipc,tstart
matmul_transb,1x12x40xf32,snitch_stream,416,2957,2954,0.0,0,0,322,0,0.7740384615384616,0.8846153846153846,364,0,0,0.875,0,0,1.7009345794392525,1.7009345794392523,1,0,214,0.7062706270627063,89,0,0,0.21394230769230768,0,2542,2961,1.0889423076923077,2544
matmul_transb,1x16x40xf32,snitch_stream,497,3119,3116,0.0,0,0,402,0,0.8088531187122736,0.9054054054054054,444,0,0,0.8933601609657947,0,0,2.074766355140187,2.074766355140187,1,0,214,0.7039473684210527,90,0,0,0.18108651911468812,0,2623,3123,1.0744466800804828,2625
matmul_transb,1x20x16xf32,snitch_stream,264,2626,2623,0.0,0,0,194,0,0.7348484848484849,0.9150943396226415,212,0,0,0.803030303030303,0,0,2.409090909090909,2.409090909090909,1,0,88,0.5751633986928104,65,0,0,0.24621212121212122,0,2363,2630,1.0492424242424243,2365
matmul_transb,1x20x24xf32,snitch_stream,368,2861,2858,0.0,0,0,290,0,0.7880434782608695,0.9177215189873418,316,0,0,0.8586956521739131,0,0,2.430769230769231,2.4307692307692306,1,0,130,0.6403940886699507,73,0,0,0.1983695652173913,0,2494,2865,1.0570652173913044,2496
matmul_transb,1x20x32xf32,snitch_stream,473,3071,3068,0.0,0,0,386,0,0.8160676532769556,0.919047619047619,420,0,0,0.8879492600422833,0,0,2.441860465116279,2.441860465116279,1,0,172,0.6771653543307087,82,0,0,0.1733615221987315,0,2599,3075,1.0613107822410148,2601
matmul_transb,1x20x40xf32,snitch_stream,577,3289,3286,0.0,0,0,482,0,0.8353552859618717,0.9198473282442748,524,0,0,0.9081455805892548,0,0,2.448598130841121,2.4485981308411215,1,0,214,0.7039473684210527,90,0,0,0.1559792027729636,0,2713,3293,1.0641247833622183,2715
matmul_transb,1x20x8xf32,snitch_stream,160,2408,2405,0.0,0,0,98,0,0.6125,0.9074074074074074,108,0,0,0.675,0,0,2.347826086956522,2.347826086956522,1,0,46,0.44660194174757284,57,0,0,0.35625,0,2249,2412,1.03125,2251
matmul_transb,1x4x40xf32,snitch_stream,295,2693,2690,0.0,0,0,162,0,0.5491525423728814,0.7941176470588235,204,0,0,0.6915254237288135,0,0,0.9532710280373832,0.9532710280373832,1,0,214,0.7303754266211604,79,0,0,0.2677966101694915,0,2399,2697,0.9593220338983051,2401
matmul_transb,1x8x40xf32,snitch_stream,336,2787,2784,0.0,0,0,242,0,0.7202380952380952,0.852112676056338,284,0,0,0.8452380952380952,0,0,1.327102803738318,1.3271028037383177,1,0,214,0.7062706270627063,89,0,0,0.2648809523809524,0,2452,2791,1.1101190476190477,2454
relu,16x40xf32,snitch_stream,354,2446,2443,0.0,0,0,323,0,0.9124293785310734,0.9938461538461538,325,0,0,0.9180790960451978,0,0,46.42857142857143,46.42857142857143,1,0,7,0.28,18,0,0,0.05084745762711865,0,2093,2450,0.9689265536723164,2095
relu,24x40xf32,snitch_stream,514,2626,2623,0.0,0,0,483,0,0.9396887159533074,0.9958762886597938,485,0,0,0.943579766536965,0,0,69.28571428571428,69.28571428571429,1,0,7,0.28,18,0,0,0.03501945525291829,0,2113,2630,0.9785992217898832,2115
relu,32x40xf32,snitch_stream,674,2787,2784,0.0,0,0,643,0,0.9540059347181009,0.9968992248062015,645,0,0,0.956973293768546,0,0,92.14285714285715,92.14285714285714,1,0,7,0.2916666666666667,17,0,0,0.025222551928783383,0,2114,2791,0.9821958456973294,2116
relu,40x16xf32,snitch_stream,354,2446,2443,0.0,0,0,323,0,0.9124293785310734,0.9938461538461538,325,0,0,0.9180790960451978,0,0,46.42857142857143,46.42857142857143,1,0,7,0.28,18,0,0,0.05084745762711865,0,2093,2450,0.9689265536723164,2095
relu,40x24xf32,snitch_stream,514,2626,2623,0.0,0,0,483,0,0.9396887159533074,0.9958762886597938,485,0,0,0.943579766536965,0,0,69.28571428571428,69.28571428571429,1,0,7,0.28,18,0,0,0.03501945525291829,0,2113,2630,0.9785992217898832,2115
relu,40x32xf32,snitch_stream,674,2787,2784,0.0,0,0,643,0,0.9540059347181009,0.9968992248062015,645,0,0,0.956973293768546,0,0,92.14285714285715,92.14285714285714,1,0,7,0.2916666666666667,17,0,0,0.025222551928783383,0,2114,2791,0.9821958456973294,2116
relu,40x40xf32,snitch_stream,834,2967,2964,0.0,0,0,803,0,0.9628297362110312,0.9975155279503105,805,0,0,0.9652278177458034,0,0,115.0,115.0,1,0,7,0.2916666666666667,17,0,0,0.02038369304556355,0,2134,2971,0.9856115107913669,2136
relu,40x8xf32,snitch_stream,195,2247,2244,0.0,0,0,163,0,0.8358974358974359,0.9878787878787879,165,0,0,0.8461538461538461,0,0,23.57142857142857,23.571428571428573,1,0,7,0.2916666666666667,17,0,0,0.08717948717948718,0,2053,2251,0.9333333333333333,2055
relu,8x40xf32,snitch_stream,195,2247,2244,0.0,0,0,163,0,0.8358974358974359,0.9878787878787879,165,0,0,0.8461538461538461,0,0,23.57142857142857,23.571428571428573,1,0,7,0.2916666666666667,17,0,0,0.08717948717948718,0,2053,2251,0.9333333333333333,2055
sum,16x40xf32,linalg_xdsl,354,2514,2510,0.0,0,0,321,0,0.9067796610169492,0.9938080495356038,323,0,0,0.9124293785310734,0,0,64.6,64.6,1,0,5,0.19230769230769232,21,0,0,0.059322033898305086,0,2161,2518,0.9717514124293785,2163
sum,24x40xf32,linalg_xdsl,523,2722,2718,0.0,0,0,481,0,0.9196940726577438,0.9958592132505176,483,0,0,0.9235181644359465,0,0,96.6,96.6,1,0,5,0.18518518518518517,22,0,0,0.04206500956022945,0,2200,2726,0.9655831739961759,2202
