test,params,impl,cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_fmadd_issues,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,section,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,snitch_stores,start,tend,total_ipc,tstart
matmul_transb,1x30x1xf64,linalg_xdsl,157,1129,1126,2.787878787878788,0,30,33,92,0.21019108280254778,0.9428571428571428,35,0,0,0.2229299363057325,0,0,5.0,5.0,1,0,7,0.1891891891891892,30,0,0,0.1910828025477707,0,973,0.0,0.4140127388535032,0.0
matmul_transb,1x30x2xf64,linalg_xdsl,175,1138,1135,2.830769230769231,0,60,65,184,0.37142857142857144,0.9701492537313433,67,0,0,0.38285714285714284,0,0,6.7,6.7,1,0,10,0.21739130434782608,36,0,0,0.2057142857142857,0,964,0.0,0.5885714285714285,0.0
matmul_transb,1x30x3xf64,linalg_xdsl,170,1136,1133,2.8556701030927836,0,90,97,277,0.5705882352941176,0.9797979797979798,99,0,0,0.5823529411764706,0,0,7.615384615384616,7.615384615384615,1,0,13,0.2653061224489796,36,0,0,0.21176470588235294,0,967,0.0,0.7941176470588236,0.0
matmul_transb,1x30x4xf64,linalg_xdsl,192,1193,1190,2.875968992248062,0,120,129,371,0.671875,0.9847328244274809,131,0,0,0.6822916666666666,0,0,8.1875,8.1875,1,0,16,0.3076923076923077,36,0,0,0.1875,0,1002,0.0,0.8697916666666666,0.0
matmul_transb,1x30x5xf64,linalg_xdsl,212,1271,1268,2.875776397515528,0,150,161,463,0.7594339622641509,0.9877300613496932,163,0,0,0.7688679245283019,0,0,8.578947368421053,8.578947368421053,1,0,19,0.34545454545454546,36,0,0,0.16981132075471697,0,1060,0.0,0.9386792452830188,0.0
matmul_transb,1x30x6xf64,linalg_xdsl,246,1310,1307,2.8756476683937824,0,180,193,555,0.7845528455284553,0.9897435897435898,195,0,0,0.7926829268292683,0,0,8.863636363636363,8.863636363636363,1,0,22,0.3793103448275862,36,0,0,0.14634146341463414,0,1065,0.0,0.9390243902439025,0.0
matmul_transb,1x30x7xf64,linalg_xdsl,278,1406,1403,2.8755555555555556,0,210,225,647,0.8093525179856115,0.9911894273127754,227,0,0,0.8165467625899281,0,0,9.08,9.08,1,0,25,0.4098360655737705,36,0,0,0.12949640287769784,0,1129,0.0,0.9460431654676259,0.0
matmul_transb,1x30x8xf64,linalg_xdsl,314,1462,1459,2.87984496124031,0,240,258,743,0.821656050955414,0.9923076923076923,260,0,0,0.8280254777070064,0,0,8.666666666666666,8.666666666666666,1,0,30,0.37037037037037035,51,0,0,0.1624203821656051,0,1149,0.0,0.9904458598726115,0.0
matmul_transb,1x30x9xf64,linalg_xdsl,442,1749,1746,2.8689655172413793,0,270,290,832,0.6561085972850679,0.9931506849315068,292,0,0,0.6606334841628959,0,0,8.588235294117647,8.588235294117647,1,0,34,0.38636363636363635,54,0,0,0.12217194570135746,0,1308,0.0,0.7828054298642534,0.0
matmul_transb,1x31x1xf64,linalg_xdsl,161,1137,1134,2.7941176470588234,0,31,34,95,0.2111801242236025,0.9444444444444444,36,0,0,0.2236024844720497,0,0,5.142857142857142,5.142857142857143,1,0,7,0.1891891891891892,30,0,0,0.18633540372670807,0,977,0.0,0.40993788819875776,0.0
