test,params,impl,cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_fmadd_issues,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,section,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,snitch_stores,start,tend,total_ipc,tstart
exp,128xf16,baseline,12838,15479,15476,0.0,0,384,1793,0,0.1396634989873812,0.5834689228766677,3073,0,0,0.23936750272628135,0,0,1.0,1.0,1,7.634961439588689,3073,0.4777674129353234,3359,2970,389,0.26164511606169183,261,2642,15483,0.5010126187879732,2644
exp,128xf16,snrt,6487,11128,11125,0.0,0,384,1543,0,0.23786033605672885,0.7414704469005285,2081,0,0,0.320795437027902,0,0,2.3514124293785312,2.3514124293785312,1,4.503597122302159,885,0.24088187261839955,2789,1878,417,0.4299367966702636,292,4642,11132,0.7507322336981656,4644
exp,128xf32,baseline,12072,14734,14731,0.0,0,384,1537,0,0.1273194168323393,0.5456159034433795,2817,0,0,0.23334990059642147,0,0,1.0,1.0,1,7.6426735218509,2817,0.45612046632124353,3359,2973,389,0.278247183565275,261,2663,14738,0.5115970841616965,2665
exp,128xf32,snrt,6487,11156,11153,0.0,0,384,1543,0,0.23786033605672885,0.7414704469005285,2081,0,0,0.320795437027902,0,0,2.3514124293785312,2.3514124293785312,1,4.503597122302159,885,0.24088187261839955,2789,1878,417,0.4299367966702636,292,4670,11160,0.7507322336981656,4672
exp,128xf64,baseline,13738,16362,16359,0.0,0,896,1665,0,0.12119668073955452,0.4816314723748915,3457,0,0,0.25163779298296696,0,0,1.0,1.0,1,12.665377176015474,3457,0.488829185520362,3615,6548,517,0.2631387392633571,261,2625,16366,0.514776532246324,2627
exp,128xf64,snrt,5719,10475,10472,0.0,0,384,1287,0,0.22503934254240252,0.7052054794520548,1825,0,0,0.31911173282042316,0,0,2.9014308426073137,2.901430842607313,1,4.508393285371703,629,0.18402574605032182,2789,1880,417,0.48767267004721104,292,4757,10479,0.8067844028676342,4759
exp,192xf16,baseline,19238,21879,21876,0.0,0,576,2689,0,0.13977544443289322,0.5834237361683663,4609,0,0,0.23957791870256784,0,0,1.0,1.0,1,7.645438898450947,4609,0.4785091362126246,5023,4442,581,0.2610978272169664,389,2642,21883,0.5006757459195342,2644
exp,192xf16,snrt,9313,15286,15283,0.0,0,576,2312,0,0.2482551272414904,0.7438867438867439,3108,0,0,0.3337270482121765,0,0,2.367098248286367,2.367098248286367,1,4.5146103896103895,1313,0.24287828338882722,4093,2781,616,0.4394931815741437,422,5974,15290,0.7732202297863202,5976
exp,192xf32,baseline,18088,20750,20747,0.0,0,576,2305,0,0.12743255196815567,0.5455621301775148,4225,0,0,0.23358027421494915,0,0,1.0,1.0,1,7.650602409638554,4225,0.45685553633217996,5023,4445,581,0.2776979212737727,389,2663,20754,0.5112781954887218,2665
exp,192xf32,snrt,9313,15252,15249,0.0,0,576,2312,0,0.2482551272414904,0.7438867438867439,3108,0,0,0.3337270482121765,0,0,2.367098248286367,2.367098248286367,1,4.516233766233766,1313,0.24287828338882722,4093,2782,616,0.4394931815741437,422,5940,15256,0.7732202297863202,5942
exp,192xf64,baseline,20586,23220,23217,0.0,0,1344,2497,0,0.12129602642572622,0.4815814850530376,5185,0,0,0.2518702030506169,0,0,1.0,1.0,1,12.69340232858991,5185,0.4895203927492447,5407,9812,773,0.2626542310307976,389,2635,23224,0.5145244340814146,2637
exp,192xf64,snrt,8164,14214,14211,0.0,0,576,1928,0,0.23615874571288584,0.7077826725403817,2724,0,0,0.33365997060264574,0,0,2.932185145317546,2.9321851453175456,1,4.548701298701299,929,0.18498606133014736,4093,2802,616,0.5013473787359137,422,6051,14218,0.8350073493385595,6053
