cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart
1073,1742,1738,2.9966555183946486,0,897,2688,0.8359739049394221,0.9977753058954394,899,0,0,0.8378378378378378,0,8.401869158878505,8.401869158878505,0,107,0.6149425287356322,67,83,0,0.06244175209692451,670,0.0,0.9002795899347623,0.0
