cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart,fpss_fpu_fmadd_issues
2243,3005,3002,2.9615384615384617,1.0,130,385,0.057958091841284,0.3341902313624679,389,257,257,0.1734284440481498,0,2,1.0,1.0,0,389,0.2727910238429172,1037,0,0,0.4623272403031654,763,0.0,0.6357556843513152,0.0,128
