cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,start,tend,total_ipc,tstart,fpss_fpu_fmadd_issues
956,1745,1742,2.976744186046512,1.0,129,384,0.1349372384937238,0.3333333333333333,387,257,257,0.4048117154811715,0,1,1.0,1.0,0,387,0.4262114537444934,521,0,0,0.5449790794979079,790,0.0,0.9497907949790796,0.0,128
